invoice,customer_id,country,invoice_date,invoice_date_only,invoice_year,invoice_month,invoice_yearmonth,day_of_week,line_item_count,distinct_products,total_quantity,order_revenue
507673,14911,EIRE,2010-05-11 09:29:00,2010-05-11,2010,5,2010-05,Tuesday,55,55,593,927.55
507674,16631,United Kingdom,2010-05-11 09:32:00,2010-05-11,2010,5,2010-05,Tuesday,13,13,137,260.18
507676,16631,United Kingdom,2010-05-11 09:32:00,2010-05-11,2010,5,2010-05,Tuesday,2,2,10,71.94
507678,15633,United Kingdom,2010-05-11 09:40:00,2010-05-11,2010,5,2010-05,Tuesday,11,11,181,319.45
507682,16323,United Kingdom,2010-05-11 09:48:00,2010-05-11,2010,5,2010-05,Tuesday,3,3,96,146.16
507685,16737,United Kingdom,2010-05-11 09:53:00,2010-05-11,2010,5,2010-05,Tuesday,1,1,288,417.6
507687,12582,Finland,2010-05-11 09:55:00,2010-05-11,2010,5,2010-05,Tuesday,53,53,370,837.11
507689,17545,United Kingdom,2010-05-11 10:04:00,2010-05-11,2010,5,2010-05,Tuesday,7,7,112,339.8
507690,14825,United Kingdom,2010-05-11 10:12:00,2010-05-11,2010,5,2010-05,Tuesday,6,6,56,128.6
507691,14395,United Kingdom,2010-05-11 10:19:00,2010-05-11,2010,5,2010-05,Tuesday,42,42,173,372.8
507692,12600,Germany,2010-05-11 10:20:00,2010-05-11,2010,5,2010-05,Tuesday,6,6,46,223.74
507693,14055,United Kingdom,2010-05-11 10:24:00,2010-05-11,2010,5,2010-05,Tuesday,14,14,104,521.0
507694,12935,United Kingdom,2010-05-11 10:26:00,2010-05-11,2010,5,2010-05,Tuesday,12,12,119,250.21
507695,12935,United Kingdom,2010-05-11 10:27:00,2010-05-11,2010,5,2010-05,Tuesday,5,5,78,82.98
507696,14915,United Kingdom,2010-05-11 10:41:00,2010-05-11,2010,5,2010-05,Tuesday,10,10,45,170.05
507697,12599,France,2010-05-11 10:42:00,2010-05-11,2010,5,2010-05,Tuesday,26,26,496,463.48
507698,14426,United Kingdom,2010-05-11 10:45:00,2010-05-11,2010,5,2010-05,Tuesday,57,57,627,1041.51
507699,18281,United Kingdom,2010-05-11 10:49:00,2010-05-11,2010,5,2010-05,Tuesday,10,10,92,120.32
507700,16945,United Kingdom,2010-05-11 10:50:00,2010-05-11,2010,5,2010-05,Tuesday,20,20,235,314.79
507701,17388,United Kingdom,2010-05-11 10:56:00,2010-05-11,2010,5,2010-05,Tuesday,18,18,60,96.05
507703,17377,United Kingdom,2010-05-11 11:01:00,2010-05-11,2010,5,2010-05,Tuesday,12,12,43,139.65
507705,13695,United Kingdom,2010-05-11 11:07:00,2010-05-11,2010,5,2010-05,Tuesday,6,6,188,266.6
507706,17540,United Kingdom,2010-05-11 11:08:00,2010-05-11,2010,5,2010-05,Tuesday,3,3,21,55.35
507707,17428,United Kingdom,2010-05-11 11:17:00,2010-05-11,2010,5,2010-05,Tuesday,67,67,2359,1926.4
507710,13206,United Kingdom,2010-05-11 11:29:00,2010-05-11,2010,5,2010-05,Tuesday,82,78,978,1069.42
507713,13943,United Kingdom,2010-05-11 11:30:00,2010-05-11,2010,5,2010-05,Tuesday,15,15,94,246.54
507715,13881,United Kingdom,2010-05-11 11:47:00,2010-05-11,2010,5,2010-05,Tuesday,18,18,1120,1244.6
507728,13093,United Kingdom,2010-05-11 12:04:00,2010-05-11,2010,5,2010-05,Tuesday,26,26,473,790.38
507732,17454,United Kingdom,2010-05-11 12:06:00,2010-05-11,2010,5,2010-05,Tuesday,8,8,71,163.75
507735,17321,United Kingdom,2010-05-11 12:10:00,2010-05-11,2010,5,2010-05,Tuesday,46,46,143,411.51
507736,13001,United Kingdom,2010-05-11 12:11:00,2010-05-11,2010,5,2010-05,Tuesday,12,12,238,381.52
507737,17238,United Kingdom,2010-05-11 12:14:00,2010-05-11,2010,5,2010-05,Tuesday,59,58,138,315.81
507749,16013,United Kingdom,2010-05-11 12:18:00,2010-05-11,2010,5,2010-05,Tuesday,1,1,48,100.8
507750,16419,United Kingdom,2010-05-11 12:18:00,2010-05-11,2010,5,2010-05,Tuesday,22,21,120,290.81
507768,16525,United Kingdom,2010-05-11 12:23:00,2010-05-11,2010,5,2010-05,Tuesday,10,10,128,295.08
507791,17018,United Kingdom,2010-05-11 12:33:00,2010-05-11,2010,5,2010-05,Tuesday,4,4,40,254.0
507792,16013,United Kingdom,2010-05-11 12:34:00,2010-05-11,2010,5,2010-05,Tuesday,1,1,50,187.5
507793,12549,USA,2010-05-11 12:40:00,2010-05-11,2010,5,2010-05,Tuesday,12,12,377,324.51
507794,15523,United Kingdom,2010-05-11 12:41:00,2010-05-11,2010,5,2010-05,Tuesday,15,15,923,562.55
507818,12960,United Kingdom,2010-05-11 12:58:00,2010-05-11,2010,5,2010-05,Tuesday,14,14,386,319.9
507819,14344,United Kingdom,2010-05-11 13:06:00,2010-05-11,2010,5,2010-05,Tuesday,8,8,57,141.85
507821,14530,United Kingdom,2010-05-11 13:08:00,2010-05-11,2010,5,2010-05,Tuesday,18,18,143,205.72
507837,15358,United Kingdom,2010-05-11 13:29:00,2010-05-11,2010,5,2010-05,Tuesday,48,48,721,681.41
507838,15034,United Kingdom,2010-05-11 13:30:00,2010-05-11,2010,5,2010-05,Tuesday,76,72,445,698.87
507839,13980,United Kingdom,2010-05-11 13:36:00,2010-05-11,2010,5,2010-05,Tuesday,3,3,19,43.65
507840,16487,United Kingdom,2010-05-11 13:38:00,2010-05-11,2010,5,2010-05,Tuesday,24,24,87,107.2
507841,13397,United Kingdom,2010-05-11 13:42:00,2010-05-11,2010,5,2010-05,Tuesday,10,10,542,318.4
507842,16846,United Kingdom,2010-05-11 13:45:00,2010-05-11,2010,5,2010-05,Tuesday,15,15,256,272.23
507843,15149,United Kingdom,2010-05-11 13:51:00,2010-05-11,2010,5,2010-05,Tuesday,25,25,126,679.98
507844,13222,United Kingdom,2010-05-11 13:54:00,2010-05-11,2010,5,2010-05,Tuesday,1,1,30,88.5
507845,15497,United Kingdom,2010-05-11 14:00:00,2010-05-11,2010,5,2010-05,Tuesday,27,27,694,2174.1
507846,13296,United Kingdom,2010-05-11 14:29:00,2010-05-11,2010,5,2010-05,Tuesday,7,7,97,121.35
507847,16307,United Kingdom,2010-05-11 14:40:00,2010-05-11,2010,5,2010-05,Tuesday,31,31,571,435.85
507848,13103,United Kingdom,2010-05-11 14:41:00,2010-05-11,2010,5,2010-05,Tuesday,6,6,66,123.34
507879,16805,United Kingdom,2010-05-11 15:03:00,2010-05-11,2010,5,2010-05,Tuesday,84,82,418,344.7
507880,12455,Cyprus,2010-05-11 15:03:00,2010-05-11,2010,5,2010-05,Tuesday,17,17,143,500.61
507883,15696,United Kingdom,2010-05-11 15:31:00,2010-05-11,2010,5,2010-05,Tuesday,13,13,93,343.87
507888,13004,United Kingdom,2010-05-11 16:26:00,2010-05-11,2010,5,2010-05,Tuesday,24,24,179,352.91
507889,15862,United Kingdom,2010-05-11 16:35:00,2010-05-11,2010,5,2010-05,Tuesday,30,29,105,170.8
507891,17552,United Kingdom,2010-05-11 16:43:00,2010-05-11,2010,5,2010-05,Tuesday,1,1,36,59.4
507914,14014,United Kingdom,2010-05-12 09:04:00,2010-05-12,2010,5,2010-05,Wednesday,12,12,388,276.66
507915,13295,United Kingdom,2010-05-12 09:13:00,2010-05-12,2010,5,2010-05,Wednesday,20,20,274,306.5
507916,15061,United Kingdom,2010-05-12 09:18:00,2010-05-12,2010,5,2010-05,Wednesday,3,3,140,670.8
507917,15061,United Kingdom,2010-05-12 09:23:00,2010-05-12,2010,5,2010-05,Wednesday,1,1,30,190.5
507918,15061,United Kingdom,2010-05-12 09:24:00,2010-05-12,2010,5,2010-05,Wednesday,4,4,394,632.5
507920,13740,United Kingdom,2010-05-12 09:39:00,2010-05-12,2010,5,2010-05,Wednesday,17,17,158,310.9
507921,14391,United Kingdom,2010-05-12 09:42:00,2010-05-12,2010,5,2010-05,Wednesday,14,14,168,135.6
507922,17705,United Kingdom,2010-05-12 09:47:00,2010-05-12,2010,5,2010-05,Wednesday,6,6,69,88.7
507923,17364,United Kingdom,2010-05-12 09:51:00,2010-05-12,2010,5,2010-05,Wednesday,35,35,569,621.93
507924,17504,United Kingdom,2010-05-12 09:53:00,2010-05-12,2010,5,2010-05,Wednesday,5,5,380,516.08
507926,12905,United Kingdom,2010-05-12 10:05:00,2010-05-12,2010,5,2010-05,Wednesday,23,23,210,424.76
507943,13834,United Kingdom,2010-05-12 10:27:00,2010-05-12,2010,5,2010-05,Wednesday,4,4,178,121.74
507975,15769,United Kingdom,2010-05-12 10:45:00,2010-05-12,2010,5,2010-05,Wednesday,5,5,1200,1980.0
507996,17511,United Kingdom,2010-05-12 10:56:00,2010-05-12,2010,5,2010-05,Wednesday,66,66,3775,4997.44
507997,14707,United Kingdom,2010-05-12 11:07:00,2010-05-12,2010,5,2010-05,Wednesday,1,1,48,69.6
507998,16779,United Kingdom,2010-05-12 11:29:00,2010-05-12,2010,5,2010-05,Wednesday,13,13,381,606.28
507999,12580,Germany,2010-05-12 11:45:00,2010-05-12,2010,5,2010-05,Wednesday,33,33,328,583.2
508002,17389,United Kingdom,2010-05-12 11:47:00,2010-05-12,2010,5,2010-05,Wednesday,4,4,52,360.5
508003,15012,United Kingdom,2010-05-12 11:49:00,2010-05-12,2010,5,2010-05,Wednesday,69,68,158,241.22
508012,15252,United Kingdom,2010-05-12 11:55:00,2010-05-12,2010,5,2010-05,Wednesday,19,19,281,394.83
508037,16891,United Kingdom,2010-05-12 12:09:00,2010-05-12,2010,5,2010-05,Wednesday,32,31,42,146.34
508038,14854,United Kingdom,2010-05-12 12:17:00,2010-05-12,2010,5,2010-05,Wednesday,36,36,471,646.85
508039,16898,United Kingdom,2010-05-12 12:18:00,2010-05-12,2010,5,2010-05,Wednesday,34,31,166,192.64
508040,17508,Greece,2010-05-12 12:20:00,2010-05-12,2010,5,2010-05,Wednesday,23,23,320,413.56
508043,13044,United Kingdom,2010-05-12 12:23:00,2010-05-12,2010,5,2010-05,Wednesday,6,6,50,162.4
508045,14680,United Kingdom,2010-05-12 12:26:00,2010-05-12,2010,5,2010-05,Wednesday,19,19,275,572.96
508048,17016,United Kingdom,2010-05-12 12:32:00,2010-05-12,2010,5,2010-05,Wednesday,41,41,309,552.4
508049,12931,United Kingdom,2010-05-12 12:39:00,2010-05-12,2010,5,2010-05,Wednesday,1,1,200,212.0
508050,14062,United Kingdom,2010-05-12 12:52:00,2010-05-12,2010,5,2010-05,Wednesday,17,17,583,1676.33
508051,17845,United Kingdom,2010-05-12 13:04:00,2010-05-12,2010,5,2010-05,Wednesday,16,16,73,309.45
508052,14685,United Kingdom,2010-05-12 13:08:00,2010-05-12,2010,5,2010-05,Wednesday,31,29,172,740.7
508053,12418,Switzerland,2010-05-12 13:11:00,2010-05-12,2010,5,2010-05,Wednesday,16,16,147,535.37
508054,17845,United Kingdom,2010-05-12 13:12:00,2010-05-12,2010,5,2010-05,Wednesday,21,21,75,126.74
508055,13998,United Kingdom,2010-05-12 13:18:00,2010-05-12,2010,5,2010-05,Wednesday,14,14,67,264.05
508058,17845,United Kingdom,2010-05-12 13:24:00,2010-05-12,2010,5,2010-05,Wednesday,4,4,4,15.0
508059,13141,United Kingdom,2010-05-12 13:29:00,2010-05-12,2010,5,2010-05,Wednesday,19,19,273,312.3
508060,13052,United Kingdom,2010-05-12 13:43:00,2010-05-12,2010,5,2010-05,Wednesday,54,54,271,727.39
508061,15311,United Kingdom,2010-05-12 13:46:00,2010-05-12,2010,5,2010-05,Wednesday,6,6,142,192.96
508062,12494,France,2010-05-12 13:52:00,2010-05-12,2010,5,2010-05,Wednesday,19,19,201,290.87
508063,13979,United Kingdom,2010-05-12 13:52:00,2010-05-12,2010,5,2010-05,Wednesday,3,3,6,22.5
508064,16993,United Kingdom,2010-05-12 13:55:00,2010-05-12,2010,5,2010-05,Wednesday,13,13,112,719.8
508065,15186,United Kingdom,2010-05-12 14:00:00,2010-05-12,2010,5,2010-05,Wednesday,13,13,138,355.46
508066,18231,United Kingdom,2010-05-12 14:01:00,2010-05-12,2010,5,2010-05,Wednesday,8,8,16,101.7
508067,12838,United Kingdom,2010-05-12 14:09:00,2010-05-12,2010,5,2010-05,Wednesday,5,5,35,94.25
508068,13756,United Kingdom,2010-05-12 14:23:00,2010-05-12,2010,5,2010-05,Wednesday,18,16,167,267.61
508069,14025,United Kingdom,2010-05-12 14:58:00,2010-05-12,2010,5,2010-05,Wednesday,8,8,86,256.0
508070,13632,United Kingdom,2010-05-12 15:02:00,2010-05-12,2010,5,2010-05,Wednesday,23,23,136,515.8
508071,17484,United Kingdom,2010-05-12 15:41:00,2010-05-12,2010,5,2010-05,Wednesday,7,7,288,75.72
508072,16814,United Kingdom,2010-05-12 15:49:00,2010-05-12,2010,5,2010-05,Wednesday,44,42,200,445.66
508073,15405,United Kingdom,2010-05-12 15:56:00,2010-05-12,2010,5,2010-05,Wednesday,22,22,155,310.74
508074,17897,United Kingdom,2010-05-12 16:03:00,2010-05-12,2010,5,2010-05,Wednesday,29,29,100,220.74
508078,12482,Sweden,2010-05-12 16:40:00,2010-05-12,2010,5,2010-05,Wednesday,3,3,1636,336.04
508079,17092,United Kingdom,2010-05-12 16:42:00,2010-05-12,2010,5,2010-05,Wednesday,65,64,584,782.06
508080,12482,Sweden,2010-05-12 16:42:00,2010-05-12,2010,5,2010-05,Wednesday,5,5,612,768.44
508081,12482,Sweden,2010-05-12 16:43:00,2010-05-12,2010,5,2010-05,Wednesday,2,2,196,206.44
508082,12482,Sweden,2010-05-12 16:43:00,2010-05-12,2010,5,2010-05,Wednesday,5,5,896,1024.8
508084,12482,Sweden,2010-05-12 16:45:00,2010-05-12,2010,5,2010-05,Wednesday,4,4,1736,501.04
508086,12482,Sweden,2010-05-12 16:47:00,2010-05-12,2010,5,2010-05,Wednesday,2,2,168,120.0
508087,12482,Sweden,2010-05-12 16:48:00,2010-05-12,2010,5,2010-05,Wednesday,2,2,168,120.0
508088,12482,Sweden,2010-05-12 16:50:00,2010-05-12,2010,5,2010-05,Wednesday,2,2,336,240.0
508089,12482,Sweden,2010-05-12 16:50:00,2010-05-12,2010,5,2010-05,Wednesday,2,2,168,120.0
508090,12482,Sweden,2010-05-12 16:51:00,2010-05-12,2010,5,2010-05,Wednesday,2,2,168,120.0
508092,17180,United Kingdom,2010-05-12 17:20:00,2010-05-12,2010,5,2010-05,Wednesday,37,37,216,215.04
508093,17157,United Kingdom,2010-05-13 08:46:00,2010-05-13,2010,5,2010-05,Thursday,11,11,128,237.28
508094,12931,United Kingdom,2010-05-13 08:56:00,2010-05-13,2010,5,2010-05,Thursday,11,11,1796,2532.82
508095,12931,United Kingdom,2010-05-13 08:57:00,2010-05-13,2010,5,2010-05,Thursday,11,11,3560,4798.8
508096,12931,United Kingdom,2010-05-13 08:59:00,2010-05-13,2010,5,2010-05,Thursday,11,11,3564,4815.8
508097,12683,France,2010-05-13 09:33:00,2010-05-13,2010,5,2010-05,Thursday,32,32,426,660.42
508098,14156,EIRE,2010-05-13 09:33:00,2010-05-13,2010,5,2010-05,Thursday,24,24,974,1466.38
508099,15470,United Kingdom,2010-05-13 09:35:00,2010-05-13,2010,5,2010-05,Thursday,4,4,232,63.42
508100,15805,United Kingdom,2010-05-13 09:57:00,2010-05-13,2010,5,2010-05,Thursday,20,20,221,336.55
508101,12647,Germany,2010-05-13 10:02:00,2010-05-13,2010,5,2010-05,Thursday,18,18,300,575.42
508102,15199,United Kingdom,2010-05-13 10:14:00,2010-05-13,2010,5,2010-05,Thursday,14,14,104,300.9
508103,14039,United Kingdom,2010-05-13 10:15:00,2010-05-13,2010,5,2010-05,Thursday,4,4,100,115.08
508104,16088,United Kingdom,2010-05-13 10:16:00,2010-05-13,2010,5,2010-05,Thursday,3,3,256,712.28
508105,13892,United Kingdom,2010-05-13 10:32:00,2010-05-13,2010,5,2010-05,Thursday,8,8,1854,525.24
508106,13220,United Kingdom,2010-05-13 10:35:00,2010-05-13,2010,5,2010-05,Thursday,32,32,200,516.8
508107,12971,United Kingdom,2010-05-13 10:39:00,2010-05-13,2010,5,2010-05,Thursday,3,3,54,175.9
508108,15064,United Kingdom,2010-05-13 10:42:00,2010-05-13,2010,5,2010-05,Thursday,18,18,175,273.79
508117,18197,United Kingdom,2010-05-13 10:46:00,2010-05-13,2010,5,2010-05,Thursday,9,9,166,230.1
508147,18092,United Kingdom,2010-05-13 11:26:00,2010-05-13,2010,5,2010-05,Thursday,9,9,1164,1236.6
508150,16143,United Kingdom,2010-05-13 11:41:00,2010-05-13,2010,5,2010-05,Thursday,18,18,152,393.62
508154,17281,United Kingdom,2010-05-13 11:42:00,2010-05-13,2010,5,2010-05,Thursday,1,1,55,140.25
508156,16550,United Kingdom,2010-05-13 11:42:00,2010-05-13,2010,5,2010-05,Thursday,30,30,166,408.76
508173,13888,United Kingdom,2010-05-13 11:57:00,2010-05-13,2010,5,2010-05,Thursday,26,26,115,279.67
508174,13888,United Kingdom,2010-05-13 11:57:00,2010-05-13,2010,5,2010-05,Thursday,2,2,2,3.3
508175,14714,United Kingdom,2010-05-13 11:58:00,2010-05-13,2010,5,2010-05,Thursday,42,41,170,314.12
508176,13854,United Kingdom,2010-05-13 12:00:00,2010-05-13,2010,5,2010-05,Thursday,5,5,102,338.1
508177,12549,USA,2010-05-13 12:05:00,2010-05-13,2010,5,2010-05,Thursday,3,3,36,91.8
508178,13878,United Kingdom,2010-05-13 12:07:00,2010-05-13,2010,5,2010-05,Thursday,17,17,67,404.75
508180,15898,United Kingdom,2010-05-13 12:14:00,2010-05-13,2010,5,2010-05,Thursday,47,47,93,249.91
508182,13767,United Kingdom,2010-05-13 12:38:00,2010-05-13,2010,5,2010-05,Thursday,17,17,274,509.04
508183,17838,United Kingdom,2010-05-13 12:44:00,2010-05-13,2010,5,2010-05,Thursday,26,26,260,494.01
508184,13078,United Kingdom,2010-05-13 12:47:00,2010-05-13,2010,5,2010-05,Thursday,9,9,150,317.4
508185,17068,United Kingdom,2010-05-13 12:51:00,2010-05-13,2010,5,2010-05,Thursday,20,20,83,146.72
508187,12863,United Kingdom,2010-05-13 13:08:00,2010-05-13,2010,5,2010-05,Thursday,7,7,110,311.1
508188,15597,United Kingdom,2010-05-13 13:10:00,2010-05-13,2010,5,2010-05,Thursday,15,15,114,238.8
508189,14064,United Kingdom,2010-05-13 13:11:00,2010-05-13,2010,5,2010-05,Thursday,10,9,219,121.92
508190,17920,United Kingdom,2010-05-13 13:13:00,2010-05-13,2010,5,2010-05,Thursday,11,11,308,549.62
508191,16743,United Kingdom,2010-05-13 13:15:00,2010-05-13,2010,5,2010-05,Thursday,15,15,78,113.75
508192,14047,United Kingdom,2010-05-13 13:21:00,2010-05-13,2010,5,2010-05,Thursday,21,21,193,442.16
508193,16906,United Kingdom,2010-05-13 13:23:00,2010-05-13,2010,5,2010-05,Thursday,13,13,30,87.75
508194,14648,United Kingdom,2010-05-13 13:25:00,2010-05-13,2010,5,2010-05,Thursday,15,15,680,489.12
508195,16754,United Kingdom,2010-05-13 13:25:00,2010-05-13,2010,5,2010-05,Thursday,1,1,1152,207.36
508196,16754,United Kingdom,2010-05-13 13:30:00,2010-05-13,2010,5,2010-05,Thursday,8,8,609,2026.71
508197,16906,United Kingdom,2010-05-13 13:31:00,2010-05-13,2010,5,2010-05,Thursday,46,45,85,254.76
508198,15192,United Kingdom,2010-05-13 13:50:00,2010-05-13,2010,5,2010-05,Thursday,19,19,250,310.83
508200,12891,United Kingdom,2010-05-13 13:58:00,2010-05-13,2010,5,2010-05,Thursday,1,1,175,73.5
508201,12835,United Kingdom,2010-05-13 14:08:00,2010-05-13,2010,5,2010-05,Thursday,15,15,50,78.58
508202,17416,United Kingdom,2010-05-13 14:18:00,2010-05-13,2010,5,2010-05,Thursday,40,40,537,1835.53
508203,16807,United Kingdom,2010-05-13 14:31:00,2010-05-13,2010,5,2010-05,Thursday,23,23,221,369.75
508211,15210,United Kingdom,2010-05-13 14:42:00,2010-05-13,2010,5,2010-05,Thursday,17,17,252,301.92
508212,13202,United Kingdom,2010-05-13 14:46:00,2010-05-13,2010,5,2010-05,Thursday,11,11,67,273.41
508213,12894,United Kingdom,2010-05-13 14:47:00,2010-05-13,2010,5,2010-05,Thursday,21,21,33,157.35
508214,15768,United Kingdom,2010-05-13 14:51:00,2010-05-13,2010,5,2010-05,Thursday,39,39,151,618.23
508215,12923,United Kingdom,2010-05-13 14:55:00,2010-05-13,2010,5,2010-05,Thursday,17,17,112,426.2
508217,17133,United Kingdom,2010-05-13 14:57:00,2010-05-13,2010,5,2010-05,Thursday,7,7,2313,2691.59
508219,13735,United Kingdom,2010-05-13 15:05:00,2010-05-13,2010,5,2010-05,Thursday,29,28,191,402.91
508220,18168,United Kingdom,2010-05-13 15:21:00,2010-05-13,2010,5,2010-05,Thursday,21,21,116,169.7
508221,18225,United Kingdom,2010-05-13 15:41:00,2010-05-13,2010,5,2010-05,Thursday,34,32,72,168.7
508222,12540,Spain,2010-05-13 15:41:00,2010-05-13,2010,5,2010-05,Thursday,29,29,363,561.35
508223,17576,United Kingdom,2010-05-13 15:42:00,2010-05-13,2010,5,2010-05,Thursday,20,19,76,204.2
508224,12540,Spain,2010-05-13 15:42:00,2010-05-13,2010,5,2010-05,Thursday,2,2,34,79.58
508225,17432,United Kingdom,2010-05-13 15:58:00,2010-05-13,2010,5,2010-05,Thursday,18,18,76,185.1
508226,17611,United Kingdom,2010-05-13 16:05:00,2010-05-13,2010,5,2010-05,Thursday,16,14,150,192.89
508235,15478,United Kingdom,2010-05-13 18:49:00,2010-05-13,2010,5,2010-05,Thursday,23,23,269,541.06
508237,17965,United Kingdom,2010-05-13 19:27:00,2010-05-13,2010,5,2010-05,Thursday,41,40,197,386.19
508245,17389,United Kingdom,2010-05-14 09:17:00,2010-05-14,2010,5,2010-05,Friday,5,5,90,856.2
508247,13761,United Kingdom,2010-05-14 09:36:00,2010-05-14,2010,5,2010-05,Friday,10,10,98,277.5
508248,12976,United Kingdom,2010-05-14 10:02:00,2010-05-14,2010,5,2010-05,Friday,23,23,472,421.8
508249,18172,United Kingdom,2010-05-14 10:19:00,2010-05-14,2010,5,2010-05,Friday,8,8,70,319.74
508251,13157,United Kingdom,2010-05-14 10:40:00,2010-05-14,2010,5,2010-05,Friday,59,59,1400,1612.66
508252,13473,United Kingdom,2010-05-14 10:47:00,2010-05-14,2010,5,2010-05,Friday,19,19,108,383.4
508253,13576,United Kingdom,2010-05-14 10:50:00,2010-05-14,2010,5,2010-05,Friday,15,15,184,413.2
508311,15218,United Kingdom,2010-05-14 11:13:00,2010-05-14,2010,5,2010-05,Friday,29,29,220,546.65
508328,16161,United Kingdom,2010-05-14 11:50:00,2010-05-14,2010,5,2010-05,Friday,24,24,90,142.15
508330,12880,United Kingdom,2010-05-14 11:57:00,2010-05-14,2010,5,2010-05,Friday,21,21,142,337.18
508332,16115,United Kingdom,2010-05-14 11:59:00,2010-05-14,2010,5,2010-05,Friday,33,31,90,189.08
508333,13694,United Kingdom,2010-05-14 12:00:00,2010-05-14,2010,5,2010-05,Friday,47,47,5021,5106.73
508335,13694,United Kingdom,2010-05-14 12:05:00,2010-05-14,2010,5,2010-05,Friday,1,1,1200,120.0
508336,16081,United Kingdom,2010-05-14 12:06:00,2010-05-14,2010,5,2010-05,Friday,32,30,76,164.6
508337,13694,United Kingdom,2010-05-14 12:14:00,2010-05-14,2010,5,2010-05,Friday,2,2,288,109.44
508339,13873,United Kingdom,2010-05-14 12:17:00,2010-05-14,2010,5,2010-05,Friday,7,7,41,113.15
508353,16133,United Kingdom,2010-05-14 12:35:00,2010-05-14,2010,5,2010-05,Friday,12,12,163,275.73
508356,13319,United Kingdom,2010-05-14 12:43:00,2010-05-14,2010,5,2010-05,Friday,1,1,2,7.9
508357,15759,United Kingdom,2010-05-14 12:44:00,2010-05-14,2010,5,2010-05,Friday,2,2,24,127.2
508359,16836,United Kingdom,2010-05-14 12:52:00,2010-05-14,2010,5,2010-05,Friday,13,13,81,220.75
508360,15723,United Kingdom,2010-05-14 12:55:00,2010-05-14,2010,5,2010-05,Friday,47,47,77,236.36
508361,14667,United Kingdom,2010-05-14 12:55:00,2010-05-14,2010,5,2010-05,Friday,15,15,96,180.74
508362,14667,United Kingdom,2010-05-14 12:58:00,2010-05-14,2010,5,2010-05,Friday,2,2,4,48.9
508366,12748,United Kingdom,2010-05-14 13:18:00,2010-05-14,2010,5,2010-05,Friday,7,5,231,484.73
508374,16588,United Kingdom,2010-05-14 13:43:00,2010-05-14,2010,5,2010-05,Friday,6,6,24,216.8
508378,17414,United Kingdom,2010-05-14 13:51:00,2010-05-14,2010,5,2010-05,Friday,3,3,1992,539.04
508379,17113,United Kingdom,2010-05-14 13:59:00,2010-05-14,2010,5,2010-05,Friday,12,12,63,250.55
508381,13089,United Kingdom,2010-05-14 14:10:00,2010-05-14,2010,5,2010-05,Friday,1,1,144,208.8
508382,13634,United Kingdom,2010-05-14 14:18:00,2010-05-14,2010,5,2010-05,Friday,28,28,156,553.92
508383,15311,United Kingdom,2010-05-14 14:18:00,2010-05-14,2010,5,2010-05,Friday,9,9,198,308.1
508389,15329,United Kingdom,2010-05-14 14:31:00,2010-05-14,2010,5,2010-05,Friday,1,1,6,15.3
508390,14296,United Kingdom,2010-05-14 14:34:00,2010-05-14,2010,5,2010-05,Friday,11,11,120,168.25
508395,13807,United Kingdom,2010-05-14 14:53:00,2010-05-14,2010,5,2010-05,Friday,11,11,37,201.65
508401,15972,United Kingdom,2010-05-14 15:37:00,2010-05-14,2010,5,2010-05,Friday,33,33,104,376.83
508402,17888,United Kingdom,2010-05-14 15:37:00,2010-05-14,2010,5,2010-05,Friday,3,3,102,120.0
508403,12748,United Kingdom,2010-05-14 15:41:00,2010-05-14,2010,5,2010-05,Friday,6,6,6,12.2
