customer_id,country,first_purchase_date,last_purchase_date,total_orders,active_months,total_products,total_quantity,lifetime_revenue,avg_order_value,recency_days
14067,United Kingdom,2011-09-04,2011-10-07,2,2,51,361,374.7,187.35,63
14068,United Kingdom,2010-01-31,2011-01-23,4,4,93,510,1516.72,379.18,320
14069,United Kingdom,2010-05-27,2010-07-13,2,2,37,58,225.81,112.9,514
14070,United Kingdom,2010-01-24,2010-01-24,1,1,40,85,321.6,321.6,684
14071,United Kingdom,2011-03-20,2011-12-06,8,4,270,956,1422.75,177.84,3
14072,United Kingdom,2010-02-11,2010-02-11,1,1,19,65,390.85,390.85,666
14073,United Kingdom,2011-11-07,2011-11-07,1,1,13,130,151.04,151.04,32
14074,United Kingdom,2010-03-26,2010-03-26,1,1,6,228,219.4,219.4,623
14075,United Kingdom,2010-08-26,2011-12-05,5,5,58,1493,1724.87,344.97,4
14076,United Kingdom,2011-08-02,2011-08-02,1,1,43,79,118.67,118.67,129
14077,United Kingdom,2010-11-09,2011-10-30,6,6,43,376,615.08,102.51,40
14078,United Kingdom,2010-03-28,2011-08-30,9,9,106,614,1688.06,187.56,101
14079,United Kingdom,2011-08-07,2011-08-07,1,1,12,301,375.1,375.1,124
14080,United Kingdom,2009-12-02,2011-11-07,5,4,74,268,1115.68,223.14,32
14081,United Kingdom,2009-12-10,2011-02-10,10,7,465,3633,5291.09,529.11,302
14082,United Kingdom,2010-11-12,2010-12-10,2,2,48,246,413.36,206.68,364
14083,United Kingdom,2009-12-18,2011-12-05,11,8,169,912,1376.2,125.11,4
14084,United Kingdom,2010-07-15,2010-07-15,1,1,7,306,150.5,150.5,512
14085,United Kingdom,2009-12-08,2011-12-07,32,18,478,6539,10013.72,312.93,2
14086,United Kingdom,2010-09-03,2010-09-03,1,1,1,1,39.95,39.95,462
14087,United Kingdom,2009-12-04,2011-12-07,3,3,175,718,829.47,276.49,2
14088,United Kingdom,2010-10-14,2011-11-29,16,7,436,15276,64036.8,4002.3,10
14089,United Kingdom,2011-10-14,2011-10-14,1,1,13,133,158.75,158.75,56
14090,United Kingdom,2011-01-19,2011-01-19,1,1,1,72,76.32,76.32,324
14091,United Kingdom,2010-01-10,2010-02-23,2,2,13,3316,9530.08,4765.04,654
14092,United Kingdom,2009-12-16,2011-12-02,24,20,169,3606,7229.45,301.23,7
14093,United Kingdom,2011-11-27,2011-11-27,1,1,95,391,433.86,433.86,12
14094,United Kingdom,2010-09-26,2010-09-26,1,1,41,158,311.77,311.77,439
14095,United Kingdom,2009-12-17,2009-12-17,1,1,1,1,2.95,2.95,722
14096,United Kingdom,2011-08-30,2011-12-05,17,5,1118,16336,53258.43,3132.85,4
14097,United Kingdom,2010-03-04,2010-08-15,2,2,39,352,422.86,211.43,481
14098,United Kingdom,2011-11-03,2011-11-03,1,1,21,104,147.35,147.35,36
14099,United Kingdom,2009-12-10,2011-11-23,20,17,273,3666,5750.91,287.55,16
14100,United Kingdom,2011-07-25,2011-07-25,1,1,24,63,191.95,191.95,137
14101,United Kingdom,2010-03-28,2011-09-27,13,12,19,10542,9961.93,766.3,73
14102,United Kingdom,2011-10-26,2011-12-04,5,3,35,769,1105.88,221.18,5
14104,United Kingdom,2010-05-28,2011-07-08,5,5,116,495,740.53,148.11,154
14105,United Kingdom,2009-12-18,2011-04-14,5,5,200,3534,5988.83,1197.77,239
14106,United Kingdom,2009-12-02,2009-12-02,1,1,1,24,214.8,214.8,737
14107,United Kingdom,2009-12-09,2011-10-19,11,11,102,3489,4877.3,443.39,51
14108,United Kingdom,2009-12-01,2011-11-09,4,3,49,660,1044.96,261.24,30
14109,United Kingdom,2011-09-28,2011-09-28,1,1,9,88,144.2,144.2,72
14110,United Kingdom,2009-12-01,2011-12-06,33,18,177,5825,12987.95,393.57,3
14111,United Kingdom,2011-04-12,2011-11-25,4,4,10,458,692.85,173.21,14
14112,United Kingdom,2010-02-23,2011-11-17,13,9,199,3539,5834.59,448.81,22
14113,United Kingdom,2009-12-08,2011-12-06,16,11,76,3439,7092.61,443.29,3
14114,United Kingdom,2010-04-12,2011-03-11,7,7,72,650,1364.09,194.87,273
14115,United Kingdom,2010-02-11,2010-07-26,2,2,22,509,622.67,311.33,501
14116,United Kingdom,2011-08-10,2011-11-20,5,4,61,707,1382.74,276.55,19
14117,United Kingdom,2011-07-19,2011-07-19,1,1,3,72,90.0,90.0,143
14118,United Kingdom,2010-10-07,2010-10-07,1,1,15,97,458.45,458.45,428
14119,United Kingdom,2009-12-21,2010-11-29,2,2,11,177,183.37,91.68,375
14121,United Kingdom,2011-10-11,2011-12-06,4,3,148,2082,2780.15,695.04,3
14122,United Kingdom,2009-12-02,2010-10-29,3,2,12,114,362.42,120.81,406
14123,United Kingdom,2009-12-06,2009-12-06,1,1,24,234,436.18,436.18,733
14124,United Kingdom,2011-09-16,2011-09-16,1,1,4,1618,419.58,419.58,84
14125,United Kingdom,2011-09-22,2011-11-29,3,2,159,1628,2720.63,906.88,10
14126,United Kingdom,2010-09-21,2011-12-02,4,3,37,887,1172.46,293.12,7
14127,United Kingdom,2010-10-10,2011-08-09,6,5,96,828,1900.08,316.68,122
14128,United Kingdom,2010-06-06,2011-10-10,3,3,50,814,924.21,308.07,60
14129,United Kingdom,2010-05-09,2011-12-08,9,8,40,1414,2591.34,287.93,1
14130,United Kingdom,2009-12-11,2011-01-24,4,4,189,1215,1858.77,464.69,319
14131,United Kingdom,2010-03-01,2010-03-01,1,1,45,105,168.22,168.22,648
14132,United Kingdom,2011-06-09,2011-12-07,11,7,100,3368,3586.03,326.0,2
14133,United Kingdom,2009-12-06,2011-08-02,4,3,33,398,911.14,227.78,129
14134,United Kingdom,2009-12-10,2010-11-22,15,9,130,5814,11123.35,741.56,382
14135,United Kingdom,2009-12-02,2011-12-08,24,15,138,9355,9643.92,401.83,1
14136,United Kingdom,2009-12-08,2010-11-04,5,5,86,1148,1570.81,314.16,400
14137,United Kingdom,2010-01-13,2010-01-13,1,1,11,462,332.7,332.7,695
14138,United Kingdom,2011-10-07,2011-12-08,2,2,40,600,965.88,482.94,1
14139,United Kingdom,2010-06-15,2011-10-24,4,4,48,1049,1086.8,271.7,46
14140,United Kingdom,2011-11-08,2011-12-06,2,2,60,811,935.05,467.52,3
14141,United Kingdom,2011-08-26,2011-12-07,4,4,27,355,915.13,228.78,2
14142,United Kingdom,2010-03-03,2010-12-01,2,2,42,831,983.15,491.58,373
14143,United Kingdom,2011-07-29,2011-07-29,1,1,7,30,115.8,115.8,133
14144,United Kingdom,2010-08-10,2010-08-10,1,1,1,12,30.6,30.6,486
14145,United Kingdom,2010-04-08,2011-10-24,7,6,11,1655,7600.05,1085.72,46
14146,United Kingdom,2010-01-13,2011-12-01,12,9,337,5780,9450.3,787.52,8
14147,United Kingdom,2010-03-09,2011-09-22,9,6,24,995,2590.2,287.8,78
14148,United Kingdom,2010-10-21,2011-04-20,2,2,15,223,466.29,233.14,233
14149,United Kingdom,2011-05-03,2011-05-03,1,1,28,218,446.62,446.62,220
14150,United Kingdom,2010-12-15,2011-11-04,2,2,23,496,658.64,329.32,35
14151,United Kingdom,2009-12-23,2010-02-04,2,2,44,405,679.45,339.72,673
14152,United Kingdom,2010-02-18,2011-09-25,7,6,104,1844,1997.34,285.33,75
14153,United Kingdom,2010-08-13,2010-08-13,1,1,17,312,233.4,233.4,483
14154,United Kingdom,2010-01-13,2011-04-14,8,5,236,3222,6460.7,807.59,239
14155,United Kingdom,2011-03-18,2011-03-18,1,1,6,25,118.75,118.75,266
14156,EIRE,2009-12-01,2011-11-30,144,24,1443,165829,303392.08,2106.89,9
14157,United Kingdom,2010-03-03,2011-11-20,5,5,75,521,978.69,195.74,19
14158,United Kingdom,2011-10-30,2011-10-30,1,1,41,781,507.66,507.66,40
14159,United Kingdom,2009-12-03,2011-11-20,20,14,705,6514,7849.58,392.48,19
14160,United Kingdom,2010-01-10,2010-04-08,7,4,80,4661,8421.47,1203.07,610
14161,United Kingdom,2009-12-13,2011-05-08,7,7,202,1608,3280.08,468.58,215
14162,United Kingdom,2011-02-20,2011-06-19,2,2,25,142,289.36,144.68,173
14163,United Kingdom,2010-09-03,2011-09-13,5,5,42,950,2594.62,518.92,87
14164,United Kingdom,2011-09-20,2011-09-30,2,1,28,1033,1631.77,815.88,70
14165,United Kingdom,2011-03-09,2011-03-09,1,1,23,53,120.44,120.44,275
14166,United Kingdom,2010-03-23,2010-07-22,2,2,39,82,251.15,125.58,505
14167,United Kingdom,2010-01-27,2011-10-31,8,8,48,340,1274.29,159.29,39
14168,United Kingdom,2010-05-24,2010-10-15,2,2,11,147,370.45,185.22,420
14169,United Kingdom,2010-09-21,2010-10-05,2,2,49,201,613.11,306.56,430
14170,United Kingdom,2010-11-09,2010-11-29,3,1,123,270,570.18,190.06,375
14171,United Kingdom,2009-12-09,2011-09-02,2,2,61,211,498.79,249.4,98
14172,United Kingdom,2010-03-07,2010-04-13,3,2,38,78,369.02,123.01,605
14173,United Kingdom,2009-12-09,2011-11-29,6,5,30,194,586.0,97.67,10
14174,United Kingdom,2011-11-06,2011-11-06,1,1,26,94,134.46,134.46,33
14175,United Kingdom,2010-03-22,2011-10-11,8,8,237,3009,7678.88,959.86,59
14176,United Kingdom,2010-11-23,2011-02-15,5,4,33,326,916.01,183.2,297
14177,United Kingdom,2010-02-26,2011-09-14,13,7,141,1043,2209.69,169.98,86
14178,United Kingdom,2011-06-10,2011-12-01,7,6,190,1492,1580.26,225.75,8
14179,United Kingdom,2011-10-18,2011-10-30,2,1,135,319,701.57,350.78,40
14180,United Kingdom,2010-06-09,2011-11-29,33,17,125,878,6319.25,191.49,10
14181,United Kingdom,2010-05-26,2010-10-25,2,2,48,120,308.35,154.18,410
14182,United Kingdom,2010-04-22,2010-09-22,4,4,42,174,678.77,169.69,443
14183,United Kingdom,2010-08-15,2010-10-24,2,2,27,60,278.34,139.17,411
14184,United Kingdom,2011-10-04,2011-10-04,1,1,24,127,452.89,452.89,66
14185,United Kingdom,2011-01-12,2011-01-12,1,1,3,6,197.65,197.65,331
14186,United Kingdom,2010-03-05,2010-10-08,5,5,75,1550,1550.63,310.13,427
14187,United Kingdom,2010-08-23,2010-08-23,1,1,8,50,123.5,123.5,473
14188,United Kingdom,2011-02-02,2011-11-09,6,6,34,1162,2054.36,342.39,30
14189,United Kingdom,2010-11-16,2011-12-07,16,13,199,4646,5814.39,363.4,2
14190,United Kingdom,2010-02-11,2010-02-11,1,1,1,2,79.9,79.9,666
14191,United Kingdom,2009-12-11,2011-12-08,15,10,147,3724,4817.66,321.18,1
14192,United Kingdom,2010-11-16,2010-11-16,1,1,14,218,293.74,293.74,388
14193,United Kingdom,2010-11-08,2011-10-03,3,3,49,653,1210.19,403.4,67
14194,United Kingdom,2010-01-06,2011-12-05,36,19,432,10037,18670.59,518.63,4
14195,United Kingdom,2010-03-15,2011-05-22,6,5,10,2144,2615.6,435.93,201
14196,United Kingdom,2011-08-25,2011-08-25,1,1,6,142,335.52,335.52,106
14197,United Kingdom,2010-10-25,2010-10-25,1,1,20,143,390.05,390.05,410
14198,United Kingdom,2010-01-05,2011-11-21,9,9,58,623,1569.73,174.41,18
14199,United Kingdom,2010-06-27,2011-05-05,4,4,15,254,1091.7,272.92,218
14200,United Kingdom,2010-04-01,2010-04-01,1,1,21,140,379.2,379.2,617
14201,United Kingdom,2010-04-30,2011-10-10,10,10,47,806,1193.54,119.35,60
14202,United Kingdom,2010-03-25,2010-11-23,3,3,27,166,847.76,282.59,381
14203,United Kingdom,2010-11-07,2010-11-07,1,1,16,80,339.34,339.34,397
14204,United Kingdom,2009-12-02,2011-12-07,4,4,186,469,1024.83,256.21,2
14205,United Kingdom,2010-03-07,2011-11-23,9,8,79,1342,2414.2,268.24,16
14206,United Kingdom,2010-11-02,2011-04-14,3,2,62,930,1185.01,395.0,239
14207,United Kingdom,2010-01-21,2010-01-21,1,1,2,36,157.8,157.8,687
14208,United Kingdom,2010-06-06,2011-09-06,2,2,34,529,567.05,283.52,94
14209,United Kingdom,2010-01-22,2011-11-29,15,14,133,1739,4993.27,332.88,10
14210,United Kingdom,2010-01-06,2011-08-26,16,14,143,2604,5861.52,366.34,105
14211,United Kingdom,2009-12-09,2011-10-17,18,11,155,2575,4402.29,244.57,53
14212,United Kingdom,2010-09-20,2011-09-11,2,2,18,2046,2190.14,1095.07,89
14213,United Kingdom,2010-10-31,2010-10-31,1,1,5,244,1192.2,1192.2,404
14214,United Kingdom,2011-03-07,2011-11-09,5,5,64,751,1004.38,200.88,30
14215,United Kingdom,2009-12-08,2011-11-28,9,8,167,2285,3416.33,379.59,11
14216,United Kingdom,2010-10-21,2011-12-06,5,3,65,712,2150.04,430.01,3
14217,United Kingdom,2010-06-30,2011-12-08,23,16,122,1256,3416.89,148.56,1
14218,United Kingdom,2011-10-28,2011-10-28,1,1,12,160,169.48,169.48,42
14219,United Kingdom,2010-08-03,2011-12-05,3,3,39,363,633.83,211.28,4
14220,United Kingdom,2010-05-19,2011-04-06,4,3,26,468,1515.0,378.75,247
14221,United Kingdom,2010-04-06,2011-10-28,17,13,166,3808,6517.49,383.38,42
14222,United Kingdom,2011-06-15,2011-06-15,1,1,41,607,683.17,683.17,177
14223,United Kingdom,2011-03-20,2011-09-08,3,3,50,585,991.13,330.38,92
14224,United Kingdom,2010-06-13,2011-08-21,9,8,189,826,1841.71,204.63,110
14225,United Kingdom,2010-01-12,2010-10-01,4,4,70,1167,2031.07,507.77,434
14226,United Kingdom,2010-09-24,2011-11-11,6,5,89,1714,2985.13,497.52,28
14227,United Kingdom,2010-02-08,2011-11-13,15,9,245,4045,6366.16,424.41,26
14228,United Kingdom,2010-06-11,2010-09-28,3,3,38,260,745.5,248.5,437
14229,United Kingdom,2010-08-25,2011-10-19,7,6,41,934,2594.04,370.58,51
14230,United Kingdom,2010-06-09,2010-09-30,3,2,27,246,979.8,326.6,435
14231,United Kingdom,2010-09-15,2011-06-09,4,4,66,610,1235.62,308.9,183
14232,United Kingdom,2011-03-20,2011-10-28,5,5,81,1941,2048.07,409.61,42
14233,United Kingdom,2010-03-05,2011-10-21,7,7,42,1261,2904.27,414.9,49
14234,United Kingdom,2011-10-13,2011-11-17,4,2,122,951,754.12,188.53,22
14235,United Kingdom,2010-03-30,2011-09-25,9,7,107,3014,4717.99,524.22,75
14236,United Kingdom,2010-07-22,2011-09-20,5,5,39,812,1744.64,348.93,80
14237,United Kingdom,2010-04-28,2010-12-01,2,2,26,276,632.14,316.07,373
14238,United Kingdom,2009-12-05,2011-01-17,3,3,13,189,434.23,144.74,326
14239,United Kingdom,2009-12-05,2011-10-27,21,16,97,1729,4263.17,203.01,43
14240,United Kingdom,2010-10-12,2011-11-09,3,3,46,655,1247.49,415.83,30
14241,United Kingdom,2010-01-12,2011-06-09,2,2,12,242,333.7,166.85,183
14242,United Kingdom,2011-01-18,2011-04-19,2,2,13,123,280.55,140.28,234
14243,United Kingdom,2010-08-20,2011-12-01,17,13,235,3687,7431.05,437.12,8
14244,United Kingdom,2010-02-17,2010-02-17,1,1,16,814,366.42,366.42,660
14245,United Kingdom,2011-03-21,2011-05-04,2,2,107,976,1693.45,846.72,219
14246,United Kingdom,2011-04-08,2011-08-21,3,3,57,804,1474.06,491.35,110
14247,United Kingdom,2010-06-06,2011-03-06,5,5,82,378,753.56,150.71,278
14248,United Kingdom,2010-07-12,2011-01-25,3,3,41,692,1032.95,344.32,318
14249,United Kingdom,2010-01-29,2010-10-25,12,7,177,2382,5400.46,450.04,410
14250,United Kingdom,2011-09-11,2011-12-02,3,2,94,1200,1904.05,634.68,7
14251,United Kingdom,2011-10-13,2011-12-08,5,3,37,1674,2879.7,575.94,1
14252,United Kingdom,2010-11-23,2010-11-23,1,1,10,111,350.99,350.99,381
14253,United Kingdom,2010-03-26,2010-08-03,2,2,11,88,363.4,181.7,493
14254,United Kingdom,2010-10-03,2010-10-03,1,1,23,263,601.03,601.03,432
14256,United Kingdom,2010-01-14,2011-03-24,5,4,100,1147,2460.79,492.16,260
14257,United Kingdom,2010-03-01,2011-10-06,9,9,167,3332,5954.45,661.61,64
14258,United Kingdom,2009-12-04,2011-11-30,25,19,97,17488,32051.34,1282.05,9
14259,United Kingdom,2011-07-21,2011-07-21,1,1,5,68,120.0,120.0,141
14260,United Kingdom,2010-06-09,2010-08-25,3,2,50,544,824.28,274.76,471
14261,United Kingdom,2011-09-22,2011-10-20,2,2,52,406,1163.45,581.72,50
14262,United Kingdom,2011-04-13,2011-12-01,8,7,87,1645,2618.23,327.28,8
14263,United Kingdom,2010-10-12,2010-10-12,1,1,16,171,322.93,322.93,423
14264,United Kingdom,2010-04-07,2011-07-08,6,6,59,553,1517.36,252.89,154
14265,Unspecified,2010-04-06,2011-08-22,4,4,74,715,1373.35,343.34,109
14266,United Kingdom,2010-10-07,2010-10-07,1,1,1,24,40.56,40.56,428
14267,United Kingdom,2011-03-24,2011-06-30,3,2,25,530,1516.24,505.41,162
14268,United Kingdom,2010-08-26,2010-08-26,1,1,19,147,354.85,354.85,470
14269,United Kingdom,2010-09-26,2010-09-26,1,1,16,123,295.73,295.73,439
14270,United Kingdom,2011-01-12,2011-01-12,1,1,29,197,492.65,492.65,331
14271,United Kingdom,2010-10-26,2011-04-28,2,2,38,148,214.18,107.09,225
14272,United Kingdom,2010-05-06,2011-09-27,4,3,62,1097,920.81,230.2,73
14273,United Kingdom,2011-04-11,2011-10-19,4,4,22,264,559.97,139.99,51
14274,United Kingdom,2010-01-22,2010-01-22,1,1,15,178,256.6,256.6,686
14275,United Kingdom,2010-04-11,2010-11-09,6,4,14,538,1189.38,198.23,395
14276,United Kingdom,2010-02-17,2011-09-02,7,6,75,1406,2102.68,300.38,98
14277,France,2009-12-13,2011-11-24,8,6,332,89802,16789.16,2098.64,15
14278,United Kingdom,2010-10-26,2010-10-26,1,1,13,131,205.83,205.83,409
14279,United Kingdom,2010-01-27,2010-07-07,2,2,3,46,191.86,95.93,520
14280,United Kingdom,2011-05-27,2011-05-27,1,1,8,52,134.04,134.04,196
14281,United Kingdom,2010-10-27,2010-10-27,1,1,7,45,245.15,245.15,408
14282,United Kingdom,2010-02-15,2011-12-06,25,15,100,5466,7821.76,312.87,3
14283,United Kingdom,2010-05-19,2010-09-02,4,4,36,550,628.44,157.11,463
14284,United Kingdom,2010-02-24,2011-11-09,3,3,59,510,1299.65,433.22,30
14285,United Kingdom,2009-12-08,2011-11-18,8,7,48,954,3284.42,410.55,21
14286,United Kingdom,2009-12-04,2011-11-16,7,6,270,8795,8479.76,1211.39,23
14287,United Kingdom,2011-05-25,2011-12-01,3,2,9,261,176.63,58.88,8
14288,United Kingdom,2011-05-10,2011-05-10,1,1,16,188,426.6,426.6,213
14289,United Kingdom,2011-02-23,2011-12-01,6,6,33,292,911.26,151.88,8
14290,United Kingdom,2009-12-08,2011-11-28,8,7,120,1600,4516.56,564.57,11
14291,United Kingdom,2009-12-09,2011-12-08,23,13,241,6146,7904.1,343.66,1
14292,United Kingdom,2010-03-19,2011-12-02,16,11,120,3429,9226.25,576.64,7
14293,United Kingdom,2009-12-10,2011-12-06,9,7,88,1730,3267.93,363.1,3
14294,United Kingdom,2010-10-28,2010-10-28,1,1,23,190,375.34,375.34,407
14295,United Kingdom,2009-12-09,2011-10-30,4,4,65,1028,2352.91,588.23,40
14296,United Kingdom,2010-05-14,2010-10-14,2,2,27,314,456.4,228.2,421
14297,United Kingdom,2011-03-10,2011-11-22,4,3,48,865,1305.33,326.33,17
14298,United Kingdom,2009-12-11,2011-12-01,82,23,1370,100272,91194.49,1112.13,8
14299,United Kingdom,2009-12-02,2011-12-01,27,17,164,8228,14499.49,537.02,8
14300,United Kingdom,2011-11-21,2011-11-21,1,1,3,32,43.2,43.2,18
14301,United Kingdom,2010-02-11,2011-08-14,4,4,37,1686,1992.18,498.04,117
14302,United Kingdom,2009-12-02,2010-10-05,3,3,25,298,742.9,247.63,430
14303,United Kingdom,2010-10-01,2010-10-28,2,1,21,218,277.94,138.97,407
14304,United Kingdom,2010-05-18,2011-05-01,3,3,69,775,1725.01,575.0,222
14305,United Kingdom,2011-07-27,2011-09-29,3,3,96,1089,1858.96,619.65,71
14306,United Kingdom,2010-01-31,2011-10-19,6,5,43,2065,3151.4,525.23,51
14307,United Kingdom,2009-12-07,2011-09-12,10,9,205,3374,5071.03,507.1,88
14309,United Kingdom,2010-06-07,2011-12-01,11,9,125,2583,3780.81,343.71,8
14310,United Kingdom,2010-10-03,2010-10-03,1,1,22,230,492.1,492.1,432
14311,United Kingdom,2010-05-21,2011-04-11,2,2,31,235,516.45,258.23,242
14312,United Kingdom,2010-07-23,2011-10-24,11,9,148,1904,3090.29,280.94,46
14314,United Kingdom,2010-10-05,2011-08-25,2,2,10,332,229.8,114.9,106
14315,United Kingdom,2010-03-15,2011-10-26,8,7,83,1344,3197.82,399.73,44
14316,United Kingdom,2010-03-19,2010-10-13,5,4,21,4494,1370.34,274.07,422
14317,United Kingdom,2011-10-06,2011-10-06,1,1,24,255,508.58,508.58,64
14318,United Kingdom,2010-09-05,2010-09-05,1,1,9,152,158.02,158.02,460
14319,United Kingdom,2010-10-11,2010-10-11,1,1,26,329,494.85,494.85,424
14320,United Kingdom,2010-01-21,2011-05-17,5,5,68,713,1346.75,269.35,206
14321,United Kingdom,2010-08-23,2011-11-29,7,7,162,3275,2218.06,316.87,10
14322,United Kingdom,2010-02-18,2010-10-06,4,3,10,158,474.1,118.52,429
14323,United Kingdom,2011-04-15,2011-08-17,2,2,32,350,605.06,302.53,114
14324,United Kingdom,2010-01-15,2010-10-26,2,2,41,402,701.61,350.8,409
14325,United Kingdom,2010-05-19,2010-05-19,1,1,18,320,245.48,245.48,569
14326,United Kingdom,2010-06-25,2011-04-11,3,3,54,572,940.98,313.66,242
14327,United Kingdom,2010-01-08,2011-06-29,6,6,99,1296,1894.93,315.82,163
14329,United Kingdom,2009-12-16,2011-11-22,15,14,349,5913,9887.62,659.17,17
14330,United Kingdom,2010-03-26,2010-03-26,1,1,13,103,200.63,200.63,623
14331,United Kingdom,2011-07-27,2011-08-07,2,2,27,252,462.66,231.33,124
14332,United Kingdom,2010-10-19,2011-11-17,5,5,47,875,1917.41,383.48,22
14333,United Kingdom,2011-10-03,2011-10-03,1,1,15,58,415.2,415.2,67
14334,United Kingdom,2010-05-20,2011-11-23,12,12,148,2986,4318.48,359.87,16
14335,Germany,2011-09-04,2011-11-23,2,2,55,375,454.86,227.43,16
14336,United Kingdom,2011-03-08,2011-11-23,4,3,77,1759,1614.91,403.73,16
14338,United Kingdom,2010-06-21,2011-07-01,3,3,43,622,928.1,309.37,161
14339,United Kingdom,2010-10-07,2011-04-11,2,2,21,456,620.27,310.14,242
14340,United Kingdom,2011-05-05,2011-05-05,1,1,6,58,134.7,134.7,218
14341,United Kingdom,2009-12-01,2011-10-25,18,11,185,2813,4452.02,247.33,45
14342,United Kingdom,2010-08-24,2011-11-18,6,5,27,521,918.44,153.07,21
14343,United Kingdom,2010-01-18,2010-10-14,4,4,193,626,1079.66,269.92,421
14344,United Kingdom,2010-03-23,2011-08-04,20,12,140,1669,3333.7,166.68,127
14345,United Kingdom,2011-11-01,2011-11-01,1,1,6,50,108.98,108.98,38
14346,United Kingdom,2010-07-30,2011-08-11,5,4,123,1878,2315.75,463.15,120
14347,United Kingdom,2009-12-03,2009-12-03,1,1,6,48,82.6,82.6,736
14348,United Kingdom,2011-03-24,2011-03-24,1,1,18,183,409.57,409.57,260
14349,United Kingdom,2011-11-29,2011-11-29,1,1,31,86,133.5,133.5,10
14350,United Kingdom,2010-10-05,2011-03-10,3,3,55,543,972.03,324.01,274
14351,United Kingdom,2011-06-28,2011-06-28,1,1,1,12,51.0,51.0,164
14352,United Kingdom,2011-03-11,2011-07-05,4,3,44,538,1078.96,269.74,157
14353,United Kingdom,2010-10-04,2011-05-08,3,2,18,344,376.5,125.5,215
14354,United Kingdom,2011-11-09,2011-12-04,2,2,9,210,163.62,81.81,5
14355,United Kingdom,2010-03-22,2010-12-09,3,3,57,709,1014.45,338.15,365
14356,United Kingdom,2011-09-19,2011-09-21,2,1,33,277,701.23,350.62,79
14357,United Kingdom,2011-10-27,2011-10-27,1,1,39,147,225.12,225.12,43
14358,United Kingdom,2010-10-07,2010-11-15,2,2,21,338,400.06,200.03,389
14359,United Kingdom,2011-09-13,2011-11-20,3,3,44,371,912.18,304.06,19
14360,United Kingdom,2011-09-06,2011-11-08,4,3,104,1139,2118.03,529.51,31
14361,United Kingdom,2010-05-10,2010-05-10,1,1,14,251,214.71,214.71,578
14362,United Kingdom,2011-11-17,2011-11-17,1,1,37,96,151.5,151.5,22
14363,United Kingdom,2010-09-14,2010-11-02,2,2,8,105,227.47,113.74,402
14364,United Kingdom,2011-05-12,2011-08-23,8,4,61,1967,3717.35,464.67,108
14365,United Kingdom,2010-01-27,2010-11-10,2,2,50,557,634.68,317.34,394
14366,United Kingdom,2010-07-02,2010-07-02,1,1,1,16,136.0,136.0,525
14367,United Kingdom,2011-03-08,2011-12-01,16,9,270,4426,9227.82,576.74,8
14368,United Kingdom,2011-01-24,2011-01-24,1,1,8,36,155.0,155.0,319
14369,United Kingdom,2010-02-16,2010-03-07,2,2,24,255,469.13,234.56,642
14370,United Kingdom,2010-02-01,2010-09-15,6,5,37,266,1175.78,195.96,450
14371,United Kingdom,2011-02-17,2011-02-17,1,1,4,34,100.5,100.5,295
14372,United Kingdom,2010-04-19,2010-09-22,2,2,36,378,860.08,430.04,443
14373,United Kingdom,2010-12-16,2010-12-16,1,1,4,17,76.55,76.55,358
14374,United Kingdom,2010-06-16,2010-06-16,1,1,7,20,108.0,108.0,541
