"customer_id","country","lifetime_revenue","total_orders","days_since_last_purchase","r_score","f_score","m_score","rfm_total_score","segment"
15149,United Kingdom,1524.61,4,133,3,4,4,11,Loyal Customers
14264,United Kingdom,1517.36,6,154,3,4,4,11,Loyal Customers
17025,United Kingdom,1510.64,5,60,3,4,4,11,Loyal Customers
18074,United Kingdom,1509.04,2,373,4,3,4,11,Loyal Customers
13158,United Kingdom,1508.18,5,94,3,4,4,11,Loyal Customers
12507,Spain,1508.06,4,134,3,4,4,11,Loyal Customers
15261,United Kingdom,1508.0,4,135,3,4,4,11,Loyal Customers
17179,United Kingdom,1507.26,6,178,3,4,4,11,Loyal Customers
12458,Switzerland,1502.49,4,71,3,4,4,11,Loyal Customers
16314,United Kingdom,1491.4,3,389,4,3,4,11,Loyal Customers
18268,United Kingdom,1490.23,6,134,3,4,4,11,Loyal Customers
16714,United Kingdom,1482.33,3,317,4,3,4,11,Loyal Customers
12379,Belgium,1470.22,4,81,3,4,4,11,Loyal Customers
16419,United Kingdom,1463.7,8,112,3,4,4,11,Loyal Customers
16586,United Kingdom,1462.78,3,248,4,3,4,11,Loyal Customers
15071,United Kingdom,1455.56,4,93,3,4,4,11,Loyal Customers
18196,United Kingdom,1455.27,4,95,3,4,4,11,Loyal Customers
13377,United Kingdom,1452.88,2,396,4,3,4,11,Loyal Customers
15574,United Kingdom,1450.48,6,177,3,4,4,11,Loyal Customers
15636,United Kingdom,1444.58,4,89,3,4,4,11,Loyal Customers
12389,Australia,1433.33,3,402,4,3,4,11,Loyal Customers
17941,United Kingdom,1433.28,4,130,3,4,4,11,Loyal Customers
17950,United Kingdom,1429.46,7,72,3,4,4,11,Loyal Customers
16980,United Kingdom,1422.83,3,255,4,3,4,11,Loyal Customers
15799,United Kingdom,1421.34,4,75,3,4,4,11,Loyal Customers
12693,Germany,1415.02,7,127,3,4,4,11,Loyal Customers
16906,United Kingdom,1410.07,7,81,3,4,4,11,Loyal Customers
13049,United Kingdom,1408.24,4,64,3,4,4,11,Loyal Customers
15652,United Kingdom,1405.94,5,91,3,4,4,11,Loyal Customers
18202,United Kingdom,1396.99,3,199,4,3,4,11,Loyal Customers
16129,United Kingdom,1396.05,3,407,4,3,4,11,Loyal Customers
14861,United Kingdom,1380.73,10,52,2,5,4,11,At Risk
13821,United Kingdom,1379.08,6,144,3,4,4,11,Loyal Customers
14265,Unspecified,1373.35,4,109,3,4,4,11,Loyal Customers
14538,United Kingdom,1370.84,5,64,3,4,4,11,Loyal Customers
16384,United Kingdom,1358.95,4,89,3,4,4,11,Loyal Customers
17429,United Kingdom,1357.46,5,128,3,4,4,11,Loyal Customers
12875,United Kingdom,1356.99,5,143,3,4,4,11,Loyal Customers
17499,United Kingdom,1341.39,2,289,4,3,4,11,Loyal Customers
13803,United Kingdom,1338.91,3,255,4,3,4,11,Loyal Customers
13220,United Kingdom,1336.09,5,78,3,4,4,11,Loyal Customers
17033,United Kingdom,1332.79,4,86,3,4,4,11,Loyal Customers
14956,United Kingdom,1325.0,1,421,5,2,4,11,Potential Loyalists
12987,United Kingdom,1312.21,5,73,3,4,4,11,Loyal Customers
16955,United Kingdom,1309.41,6,184,3,4,4,11,Loyal Customers
16377,United Kingdom,1308.48,2,267,4,3,4,11,Loyal Customers
16282,United Kingdom,1307.58,3,339,4,3,4,11,Loyal Customers
15813,United Kingdom,1303.91,2,207,4,3,4,11,Loyal Customers
15400,United Kingdom,1302.3,8,92,3,4,4,11,Loyal Customers
16370,United Kingdom,1301.91,4,82,3,4,4,11,Loyal Customers
16777,United Kingdom,1292.18,5,80,3,4,4,11,Loyal Customers
14619,United Kingdom,1291.24,2,245,4,3,4,11,Loyal Customers
14679,United Kingdom,1289.44,3,381,4,3,4,11,Loyal Customers
15774,United Kingdom,1287.09,6,68,3,4,4,11,Loyal Customers
14820,United Kingdom,1274.76,9,21,2,5,4,11,At Risk
14490,United Kingdom,1273.47,2,406,4,3,4,11,Loyal Customers
17478,United Kingdom,1272.8,2,408,4,3,4,11,Loyal Customers
16222,United Kingdom,1272.05,2,318,4,3,4,11,Loyal Customers
17531,United Kingdom,1266.82,3,190,4,3,4,11,Loyal Customers
13515,United Kingdom,1265.82,6,72,3,4,4,11,Loyal Customers
15038,United Kingdom,1265.41,9,58,2,5,4,11,At Risk
15441,United Kingdom,1254.21,3,396,4,3,4,11,Loyal Customers
16292,United Kingdom,1253.76,5,121,3,4,4,11,Loyal Customers
13919,Denmark,1252.68,4,59,3,4,4,11,Loyal Customers
15579,United Kingdom,1250.63,5,68,3,4,4,11,Loyal Customers
18135,United Kingdom,1249.62,10,29,2,5,4,11,At Risk
14231,United Kingdom,1235.62,4,183,3,4,4,11,Loyal Customers
16723,United Kingdom,1231.36,4,91,3,4,4,11,Loyal Customers
15800,United Kingdom,1227.07,7,107,3,4,4,11,Loyal Customers
17456,United Kingdom,1225.42,2,365,4,3,4,11,Loyal Customers
15303,United Kingdom,1224.18,3,290,4,3,4,11,Loyal Customers
13787,United Kingdom,1222.5,6,75,3,4,4,11,Loyal Customers
13243,United Kingdom,1220.38,5,203,4,4,3,11,Champions
13304,United Kingdom,1217.99,4,351,4,4,3,11,Champions
14512,United Kingdom,1215.97,7,187,4,4,3,11,Champions
15661,United Kingdom,1215.95,8,317,4,4,3,11,Champions
12711,Germany,1213.05,2,611,5,3,3,11,Loyal Customers
15377,United Kingdom,1211.75,4,382,4,4,3,11,Champions
13405,United Kingdom,1198.81,5,204,4,4,3,11,Champions
16307,United Kingdom,1194.92,3,429,5,3,3,11,Loyal Customers
13723,United Kingdom,1194.08,6,217,4,4,3,11,Champions
14201,United Kingdom,1193.54,10,60,3,5,3,11,Loyal Customers
13293,United Kingdom,1192.94,6,392,4,4,3,11,Champions
16306,United Kingdom,1192.82,7,213,4,4,3,11,Champions
14275,United Kingdom,1189.38,6,395,4,4,3,11,Champions
15259,United Kingdom,1182.38,4,512,5,3,3,11,Loyal Customers
13526,United Kingdom,1182.0,2,738,5,3,3,11,Loyal Customers
13797,United Kingdom,1179.45,3,436,5,3,3,11,Loyal Customers
18025,United Kingdom,1177.72,6,379,4,4,3,11,Champions
17062,United Kingdom,1169.06,6,313,4,4,3,11,Champions
14693,United Kingdom,1165.36,7,264,4,4,3,11,Champions
17539,United Kingdom,1161.84,3,628,5,3,3,11,Loyal Customers
12972,United Kingdom,1161.2,4,413,5,3,3,11,Loyal Customers
13459,United Kingdom,1160.41,2,624,5,3,3,11,Loyal Customers
15064,United Kingdom,1154.41,4,410,5,3,3,11,Loyal Customers
13462,United Kingdom,1153.85,5,252,4,4,3,11,Champions
17477,United Kingdom,1144.3,2,612,5,3,3,11,Loyal Customers
17770,United Kingdom,1143.27,5,198,4,4,3,11,Champions
12439,Cyprus,1142.88,2,682,5,3,3,11,Loyal Customers
13856,United Kingdom,1142.03,11,168,3,5,3,11,Loyal Customers
15586,United Kingdom,1139.1,3,592,5,3,3,11,Loyal Customers
12402,Belgium,1136.9,6,323,4,4,3,11,Champions
16521,United Kingdom,1136.36,3,415,5,3,3,11,Loyal Customers
13393,United Kingdom,1131.45,4,583,5,3,3,11,Loyal Customers
17622,United Kingdom,1130.21,2,597,5,3,3,11,Loyal Customers
14671,United Kingdom,1127.45,2,549,5,3,3,11,Loyal Customers
14917,United Kingdom,1123.75,2,596,5,3,3,11,Loyal Customers
16702,United Kingdom,1109.53,4,415,5,3,3,11,Loyal Customers
14460,United Kingdom,1093.5,9,110,3,5,3,11,Loyal Customers
17726,United Kingdom,1092.06,7,395,4,4,3,11,Champions
14343,United Kingdom,1079.66,4,421,5,3,3,11,Loyal Customers
13567,United Kingdom,1079.29,4,428,5,3,3,11,Loyal Customers
15546,United Kingdom,1079.1,2,606,5,3,3,11,Loyal Customers
17366,United Kingdom,1077.24,2,432,5,3,3,11,Loyal Customers
15912,United Kingdom,1074.7,9,178,3,5,3,11,Loyal Customers
17871,United Kingdom,1068.95,5,204,4,4,3,11,Champions
17849,United Kingdom,1063.76,8,218,4,4,3,11,Champions
14734,United Kingdom,1056.42,4,425,5,3,3,11,Loyal Customers
17578,United Kingdom,1047.33,7,218,4,4,3,11,Champions
17362,United Kingdom,1024.04,7,239,4,4,3,11,Champions
16568,United Kingdom,1020.9,2,427,5,3,3,11,Loyal Customers
12905,United Kingdom,1018.42,2,576,5,3,3,11,Loyal Customers
13333,United Kingdom,1015.74,3,411,5,3,3,11,Loyal Customers
13039,United Kingdom,1010.73,4,584,5,3,3,11,Loyal Customers
15771,United Kingdom,1006.54,3,604,5,3,3,11,Loyal Customers
16435,United Kingdom,1003.07,3,512,5,3,3,11,Loyal Customers
13857,United Kingdom,1000.91,6,393,4,4,3,11,Champions
15508,United Kingdom,1000.27,6,189,4,4,3,11,Champions
13965,United Kingdom,996.61,3,476,5,3,3,11,Loyal Customers
16699,United Kingdom,994.6,7,380,4,4,3,11,Champions
13559,United Kingdom,990.0,2,512,5,3,3,11,Loyal Customers
16130,United Kingdom,987.48,4,422,5,3,3,11,Loyal Customers
12862,United Kingdom,984.62,2,425,5,3,3,11,Loyal Customers
14230,United Kingdom,979.8,3,435,5,3,3,11,Loyal Customers
14454,United Kingdom,977.3,5,376,4,4,3,11,Champions
13223,United Kingdom,969.12,6,200,4,4,3,11,Champions
15268,United Kingdom,961.9,3,478,5,3,3,11,Loyal Customers
15430,United Kingdom,954.75,2,467,5,3,3,11,Loyal Customers
14615,United Kingdom,951.76,5,394,4,4,3,11,Champions
17955,United Kingdom,949.9,6,198,4,4,3,11,Champions
17356,United Kingdom,946.47,5,311,4,4,3,11,Champions
14994,United Kingdom,942.77,5,382,4,4,3,11,Champions
16199,United Kingdom,942.75,7,392,4,4,3,11,Champions
17604,United Kingdom,942.38,6,217,4,4,3,11,Champions
13641,United Kingdom,942.37,4,640,5,3,3,11,Loyal Customers
14437,United Kingdom,936.34,5,365,4,4,3,11,Champions
17020,United Kingdom,935.62,2,542,5,3,3,11,Loyal Customers
16661,United Kingdom,932.76,4,540,5,3,3,11,Loyal Customers
13465,United Kingdom,931.12,2,446,5,3,3,11,Loyal Customers
16975,United Kingdom,926.12,3,423,5,3,3,11,Loyal Customers
17322,United Kingdom,922.59,5,376,4,4,3,11,Champions
12998,United Kingdom,920.08,3,492,5,3,3,11,Loyal Customers
13872,United Kingdom,919.57,3,527,5,3,3,11,Loyal Customers
15304,United Kingdom,919.55,9,60,3,5,3,11,Loyal Customers
14061,United Kingdom,917.43,3,507,5,3,3,11,Loyal Customers
14176,United Kingdom,916.01,5,297,4,4,3,11,Champions
14839,United Kingdom,915.28,3,418,5,3,3,11,Loyal Customers
16034,United Kingdom,911.32,6,196,4,4,3,11,Champions
15824,United Kingdom,890.94,2,453,5,3,3,11,Loyal Customers
12525,France,883.73,3,498,5,3,3,11,Loyal Customers
16387,United Kingdom,882.46,5,322,4,4,3,11,Champions
17143,United Kingdom,880.97,2,417,5,3,3,11,Loyal Customers
16677,United Kingdom,880.62,2,411,5,3,3,11,Loyal Customers
13768,United Kingdom,875.97,2,726,5,3,3,11,Loyal Customers
12675,Italy,873.25,2,553,5,3,3,11,Loyal Customers
15224,United Kingdom,871.36,5,358,4,4,3,11,Champions
17358,United Kingdom,861.01,5,303,4,4,3,11,Champions
14372,United Kingdom,860.08,2,443,5,3,3,11,Loyal Customers
15542,United Kingdom,855.71,3,512,5,3,3,11,Loyal Customers
15266,United Kingdom,852.21,5,338,4,4,3,11,Champions
15784,United Kingdom,848.33,2,467,5,3,3,11,Loyal Customers
17638,United Kingdom,842.4,2,647,5,3,3,11,Loyal Customers
16798,United Kingdom,841.16,3,554,5,3,3,11,Loyal Customers
12891,United Kingdom,840.5,11,185,3,5,3,11,Loyal Customers
18247,United Kingdom,839.73,3,414,5,3,3,11,Loyal Customers
13386,United Kingdom,835.46,2,414,5,3,3,11,Loyal Customers
12791,Netherlands,834.43,5,373,4,4,3,11,Champions
15759,United Kingdom,830.93,7,218,4,4,3,11,Champions
14260,United Kingdom,824.28,3,471,5,3,3,11,Loyal Customers
14872,United Kingdom,816.6,3,483,5,3,3,11,Loyal Customers
14556,United Kingdom,815.69,3,596,5,3,3,11,Loyal Customers
15483,United Kingdom,810.68,10,161,3,5,3,11,Loyal Customers
16658,United Kingdom,804.07,5,368,4,4,3,11,Champions
17023,United Kingdom,800.18,3,417,5,3,3,11,Loyal Customers
13041,United Kingdom,799.13,4,450,5,3,3,11,Loyal Customers
15309,United Kingdom,797.96,4,610,5,3,3,11,Loyal Customers
17281,United Kingdom,797.85,6,374,4,4,3,11,Champions
16155,United Kingdom,796.9,5,381,4,4,3,11,Champions
13770,United Kingdom,785.37,4,422,5,3,3,11,Loyal Customers
13595,United Kingdom,784.48,3,516,5,3,3,11,Loyal Customers
13415,United Kingdom,784.17,4,472,5,3,3,11,Loyal Customers
13287,United Kingdom,781.59,3,603,5,3,3,11,Loyal Customers
17801,United Kingdom,770.03,3,451,5,3,3,11,Loyal Customers
15331,United Kingdom,767.91,3,499,5,3,3,11,Loyal Customers
14247,United Kingdom,753.56,5,278,4,4,3,11,Champions
17889,United Kingdom,746.42,7,212,4,4,3,11,Champions
18190,United Kingdom,745.62,5,192,4,4,3,11,Champions
14228,United Kingdom,745.5,3,437,5,3,3,11,Loyal Customers
14302,United Kingdom,742.9,3,430,5,3,3,11,Loyal Customers
13713,United Kingdom,740.76,3,408,5,3,3,11,Loyal Customers
15938,United Kingdom,734.81,9,112,3,5,3,11,Loyal Customers
17141,United Kingdom,727.58,4,418,5,3,3,11,Loyal Customers
13729,United Kingdom,724.73,3,435,5,3,3,11,Loyal Customers
17572,United Kingdom,723.01,10,71,3,5,3,11,Loyal Customers
12573,France,717.41,5,227,4,4,3,11,Champions
13057,United Kingdom,709.59,3,530,5,3,3,11,Loyal Customers
17825,United Kingdom,701.96,4,598,5,3,3,11,Loyal Customers
13585,United Kingdom,684.54,3,530,5,3,3,11,Loyal Customers
15207,United Kingdom,683.92,3,416,5,3,3,11,Loyal Customers
14182,United Kingdom,678.77,4,443,5,3,3,11,Loyal Customers
16226,United Kingdom,672.17,5,203,4,4,3,11,Champions
16862,United Kingdom,662.33,4,547,5,3,3,11,Loyal Customers
14425,United Kingdom,661.39,3,434,5,3,3,11,Loyal Customers
13433,United Kingdom,658.32,4,501,5,3,3,11,Loyal Customers
14558,United Kingdom,655.5,3,654,5,3,3,11,Loyal Customers
13820,United Kingdom,652.75,3,418,5,3,3,11,Loyal Customers
17380,United Kingdom,645.0,3,434,5,3,3,11,Loyal Customers
17963,United Kingdom,643.16,4,471,5,3,3,11,Loyal Customers
15183,United Kingdom,639.93,3,547,5,3,3,11,Loyal Customers
16428,United Kingdom,638.49,3,413,5,3,3,11,Loyal Customers
13540,United Kingdom,632.39,3,467,5,3,3,11,Loyal Customers
14283,United Kingdom,628.44,4,463,5,3,3,11,Loyal Customers
16792,United Kingdom,623.46,5,282,4,4,3,11,Champions
14455,United Kingdom,617.72,4,432,5,3,3,11,Loyal Customers
17639,United Kingdom,615.17,6,276,4,4,3,11,Champions
13413,United Kingdom,429.44,6,639,5,4,2,11,Champions
13346,United Kingdom,299.4,6,462,5,4,2,11,Champions
12357,Switzerland,17437.66,2,33,2,3,5,10,Needs Attention
16532,United Kingdom,8756.64,5,17,1,4,5,10,At Risk
12798,Japan,8510.93,4,10,1,4,5,10,At Risk
18139,United Kingdom,8438.34,6,17,1,4,5,10,At Risk
12429,Denmark,6597.93,7,9,1,4,5,10,At Risk
16609,United Kingdom,5493.46,7,15,1,4,5,10,At Risk
13362,United Kingdom,5394.07,7,9,1,4,5,10,At Risk
17584,United Kingdom,5309.42,6,7,1,4,5,10,At Risk
17084,United Kingdom,5001.21,3,35,2,3,5,10,Needs Attention
12688,Israel,4873.81,1,113,3,2,5,10,Needs Attention
15123,United Kingdom,4656.17,5,7,1,4,5,10,At Risk
15484,United Kingdom,4652.1,6,1,1,4,5,10,At Risk
12700,France,4525.99,4,7,1,4,5,10,At Risk
13297,United Kingdom,4368.62,7,7,1,4,5,10,At Risk
12752,Norway,4366.78,1,81,3,2,5,10,Needs Attention
17937,United Kingdom,4301.22,7,8,1,4,5,10,At Risk
12536,France,4279.71,1,59,3,2,5,10,Needs Attention
17728,United Kingdom,4238.76,5,3,1,4,5,10,At Risk
12627,Germany,4082.53,6,10,1,4,5,10,At Risk
15782,United Kingdom,4014.1,4,9,1,4,5,10,At Risk
14655,United Kingdom,3878.51,7,8,1,4,5,10,At Risk
16440,United Kingdom,3856.97,6,7,1,4,5,10,At Risk
16240,United Kingdom,3718.8,2,24,2,3,5,10,Needs Attention
14737,United Kingdom,3554.17,4,3,1,4,5,10,At Risk
14503,United Kingdom,3543.26,6,3,1,4,5,10,At Risk
16360,United Kingdom,3450.41,6,4,1,4,5,10,At Risk
12358,Austria,3447.07,5,1,1,4,5,10,At Risk
13536,United Kingdom,3444.39,7,1,1,4,5,10,At Risk
12670,France,3436.29,7,10,1,4,5,10,At Risk
14673,United Kingdom,3410.81,7,3,1,4,5,10,At Risk
13437,United Kingdom,3408.06,7,14,1,4,5,10,At Risk
13823,United Kingdom,3403.45,7,18,1,4,5,10,At Risk
17183,United Kingdom,3347.31,6,7,1,4,5,10,At Risk
17768,United Kingdom,3292.73,7,8,1,4,5,10,At Risk
18188,United Kingdom,3280.59,6,15,1,4,5,10,At Risk
12370,Cyprus,3264.74,3,51,2,3,5,10,Needs Attention
14506,United Kingdom,3217.25,7,17,1,4,5,10,At Risk
16107,United Kingdom,3204.16,7,17,1,4,5,10,At Risk
16041,United Kingdom,3166.4,3,30,2,3,5,10,Needs Attention
14897,United Kingdom,3140.54,8,7,1,4,5,10,At Risk
13685,United Kingdom,3119.44,7,2,1,4,5,10,At Risk
13196,United Kingdom,3068.84,7,11,1,4,5,10,At Risk
13647,United Kingdom,3041.68,8,9,1,4,5,10,At Risk
14544,United Kingdom,2938.53,3,24,2,3,5,10,Needs Attention
15965,United Kingdom,2928.13,13,17,1,5,4,10,At Risk
13890,United Kingdom,2927.38,14,1,1,5,4,10,At Risk
13784,United Kingdom,2910.23,14,9,1,5,4,10,At Risk
13455,United Kingdom,2905.93,6,24,2,4,4,10,At Risk
14233,United Kingdom,2904.27,7,49,2,4,4,10,At Risk
16711,United Kingdom,2868.48,9,3,1,5,4,10,At Risk
14875,United Kingdom,2862.4,3,107,3,3,4,10,Loyal Customers
15862,United Kingdom,2861.37,13,8,1,5,4,10,At Risk
16979,United Kingdom,2859.74,9,3,1,5,4,10,At Risk
15043,United Kingdom,2855.32,6,31,2,4,4,10,At Risk
16554,United Kingdom,2841.72,8,42,2,4,4,10,At Risk
14711,United Kingdom,2839.62,11,10,1,5,4,10,At Risk
14842,United Kingdom,2824.69,4,43,2,4,4,10,At Risk
15563,United Kingdom,2820.46,6,22,2,4,4,10,At Risk
16871,United Kingdom,2812.34,6,22,2,4,4,10,At Risk
16817,United Kingdom,2804.9,13,2,1,5,4,10,At Risk
14903,United Kingdom,2795.33,5,21,2,4,4,10,At Risk
12863,United Kingdom,2792.55,6,52,2,4,4,10,At Risk
16764,United Kingdom,2790.95,13,3,1,5,4,10,At Risk
13719,United Kingdom,2782.1,11,15,1,5,4,10,At Risk
16407,United Kingdom,2761.65,14,12,1,5,4,10,At Risk
17490,United Kingdom,2750.5,9,0,1,5,4,10,At Risk
17676,United Kingdom,2749.34,10,4,1,5,4,10,At Risk
15111,United Kingdom,2730.87,5,29,2,4,4,10,At Risk
12391,Cyprus,2724.84,6,21,2,4,4,10,At Risk
16190,United Kingdom,2723.55,8,40,2,4,4,10,At Risk
14808,United Kingdom,2718.6,8,39,2,4,4,10,At Risk
16232,United Kingdom,2712.97,7,43,2,4,4,10,At Risk
15021,United Kingdom,2698.68,12,8,1,5,4,10,At Risk
16359,United Kingdom,2697.75,16,7,1,5,4,10,At Risk
12820,United Kingdom,2689.52,11,3,1,5,4,10,At Risk
15910,United Kingdom,2661.17,15,0,1,5,4,10,At Risk
18283,United Kingdom,2658.95,22,3,1,5,4,10,At Risk
13203,United Kingdom,2648.25,10,9,1,5,4,10,At Risk
16618,United Kingdom,2647.59,5,31,2,4,4,10,At Risk
16276,United Kingdom,2629.39,3,176,3,3,4,10,Loyal Customers
15142,United Kingdom,2619.92,6,46,2,4,4,10,At Risk
13211,United Kingdom,2618.77,10,10,1,5,4,10,At Risk
14397,United Kingdom,2612.96,19,2,1,5,4,10,At Risk
15826,United Kingdom,2598.28,4,56,2,4,4,10,At Risk
14229,United Kingdom,2594.04,7,51,2,4,4,10,At Risk
17043,United Kingdom,2593.65,8,32,2,4,4,10,At Risk
14129,United Kingdom,2591.34,9,1,1,5,4,10,At Risk
12685,France,2575.08,6,28,2,4,4,10,At Risk
17095,United Kingdom,2572.25,7,22,2,4,4,10,At Risk
13652,United Kingdom,2570.85,5,45,2,4,4,10,At Risk
15434,United Kingdom,2567.06,11,8,1,5,4,10,At Risk
13862,United Kingdom,2556.09,9,18,1,5,4,10,At Risk
13173,United Kingdom,2555.76,11,4,1,5,4,10,At Risk
15033,United Kingdom,2553.88,10,4,1,5,4,10,At Risk
16115,United Kingdom,2553.8,12,9,1,5,4,10,At Risk
14659,United Kingdom,2529.93,9,8,1,5,4,10,At Risk
14790,United Kingdom,2526.62,10,16,1,5,4,10,At Risk
13344,United Kingdom,2511.69,3,67,3,3,4,10,Loyal Customers
15747,United Kingdom,2499.81,9,12,1,5,4,10,At Risk
16987,United Kingdom,2499.45,11,3,1,5,4,10,At Risk
13588,United Kingdom,2478.95,9,15,1,5,4,10,At Risk
14421,United Kingdom,2469.37,6,57,2,4,4,10,At Risk
17288,United Kingdom,2468.43,11,9,1,5,4,10,At Risk
17164,United Kingdom,2467.35,7,32,2,4,4,10,At Risk
17629,United Kingdom,2455.52,10,5,1,5,4,10,At Risk
16016,United Kingdom,2446.42,11,3,1,5,4,10,At Risk
17348,United Kingdom,2430.99,9,14,1,5,4,10,At Risk
15215,United Kingdom,2422.43,7,46,2,4,4,10,At Risk
12739,United Arab Emirates,2421.23,2,99,3,3,4,10,Loyal Customers
15489,United Kingdom,2419.61,8,22,2,4,4,10,At Risk
13878,United Kingdom,2416.9,4,54,2,4,4,10,At Risk
14205,United Kingdom,2414.2,9,16,1,5,4,10,At Risk
15341,United Kingdom,2402.72,2,80,3,3,4,10,Loyal Customers
17444,Canada,2389.1,2,151,3,3,4,10,Loyal Customers
13813,Germany,2387.47,8,39,2,4,4,10,At Risk
14443,United Kingdom,2386.47,5,53,2,4,4,10,At Risk
17623,United Kingdom,2365.77,7,32,2,4,4,10,At Risk
16005,United Kingdom,2365.07,10,12,1,5,4,10,At Risk
16676,United Kingdom,2361.9,6,33,2,4,4,10,At Risk
14295,United Kingdom,2352.91,4,40,2,4,4,10,At Risk
13614,United Kingdom,2332.74,6,24,2,4,4,10,At Risk
17004,United Kingdom,2324.36,4,46,2,4,4,10,At Risk
16628,United Kingdom,2318.1,7,29,2,4,4,10,At Risk
12948,United Kingdom,2317.43,9,16,1,5,4,10,At Risk
13704,United Kingdom,2308.06,9,5,1,5,4,10,At Risk
14555,United Kingdom,2304.03,6,57,2,4,4,10,At Risk
12517,Germany,2301.6,4,28,2,4,4,10,At Risk
17324,United Kingdom,2298.12,12,17,1,5,4,10,At Risk
17018,United Kingdom,2287.7,6,40,2,4,4,10,At Risk
14901,United Kingdom,2281.4,12,11,1,5,4,10,At Risk
13814,Germany,2257.32,3,92,3,3,4,10,Loyal Customers
12584,Italy,2254.15,9,3,1,5,4,10,At Risk
17414,United Kingdom,2249.52,6,43,2,4,4,10,At Risk
16177,United Kingdom,2247.31,8,50,2,4,4,10,At Risk
16042,United Kingdom,2245.32,8,22,2,4,4,10,At Risk
15865,United Kingdom,2241.42,5,40,2,4,4,10,At Risk
17075,United Kingdom,2236.63,10,17,1,5,4,10,At Risk
16076,United Kingdom,2234.73,10,3,1,5,4,10,At Risk
15550,United Kingdom,2211.05,12,4,1,5,4,10,At Risk
14467,United Kingdom,2203.24,12,17,1,5,4,10,At Risk
14212,United Kingdom,2190.14,2,89,3,3,4,10,Loyal Customers
15864,United Kingdom,2180.76,7,22,2,4,4,10,At Risk
14595,United Kingdom,2164.45,8,19,2,4,4,10,At Risk
16600,United Kingdom,2153.41,13,4,1,5,4,10,At Risk
13224,United Kingdom,2152.95,2,60,3,3,4,10,Loyal Customers
17272,United Kingdom,2148.63,4,42,2,4,4,10,At Risk
16134,United Kingdom,2145.34,5,21,2,4,4,10,At Risk
13517,United Kingdom,2128.42,3,59,3,3,4,10,Loyal Customers
14360,United Kingdom,2118.03,4,31,2,4,4,10,At Risk
14691,United Kingdom,2114.33,5,30,2,4,4,10,At Risk
12997,United Kingdom,2110.91,8,22,2,4,4,10,At Risk
13755,United Kingdom,2108.06,9,3,1,5,4,10,At Risk
15252,United Kingdom,2103.41,5,36,2,4,4,10,At Risk
13610,United Kingdom,2102.46,14,12,1,5,4,10,At Risk
14499,United Kingdom,2101.79,7,26,2,4,4,10,At Risk
17159,United Kingdom,2099.59,5,21,2,4,4,10,At Risk
13265,United Kingdom,2092.66,5,53,2,4,4,10,At Risk
17705,United Kingdom,2083.9,11,3,1,5,4,10,At Risk
16934,United Kingdom,2083.14,6,54,2,4,4,10,At Risk
16726,United Kingdom,2063.88,7,26,2,4,4,10,At Risk
12576,Poland,2062.72,8,35,2,4,4,10,At Risk
17633,United Kingdom,2057.39,7,31,2,4,4,10,At Risk
14188,United Kingdom,2054.36,6,30,2,4,4,10,At Risk
16794,United Kingdom,2050.68,15,1,1,5,4,10,At Risk
14232,United Kingdom,2048.07,5,42,2,4,4,10,At Risk
14723,United Kingdom,2046.85,11,10,1,5,4,10,At Risk
16235,United Kingdom,2043.71,8,40,2,4,4,10,At Risk
12423,Belgium,2038.59,9,0,1,5,4,10,At Risk
15272,United Kingdom,2030.95,6,57,2,4,4,10,At Risk
15506,United Kingdom,2030.33,6,22,2,4,4,10,At Risk
14631,United Kingdom,2025.69,6,50,2,4,4,10,At Risk
12501,Germany,2025.39,1,336,4,2,4,10,Potential Loyalists
17227,United Kingdom,2021.18,12,18,1,5,4,10,At Risk
15990,United Kingdom,1997.75,7,44,2,4,4,10,At Risk
15481,Norway,1993.34,1,401,4,2,4,10,Potential Loyalists
17088,United Kingdom,1991.01,4,28,2,4,4,10,At Risk
16960,United Kingdom,1988.93,8,38,2,4,4,10,At Risk
14967,United Kingdom,1982.61,6,49,2,4,4,10,At Risk
13725,United Kingdom,1980.56,8,49,2,4,4,10,At Risk
